Date &Time [DD-MM-YYYY/HH:MM:SS],Phase,Barometric pressure [hPa],Salinity [â],CH1 O2 input [phase],CH1 temp (∞C),CH1 O2 [mgO2/L],CH2 O2 input [phase],CH2 temp (∞C),CH2 O2 [mgO2/L],CH3 O2 input [phase],CH3 temp (∞C),CH3 O2 [mgO2/L],CH4 O2 input [phase],CH4 temp (∞C),CH4 O2 [mgO2/L],CH5 O2 input [V],CH5 temp (∞C),CH5 O2 [mgO2/L],CH6 O2 input [V],CH6 temp (∞C),CH6 O2 [mgO2/L],CH7 O2 input [V],CH7 temp (∞C),CH7 O2 [mgO2/L],CH8 O2 input [V],CH8 temp (∞C),CH8 O2 [mgO2/L],CH1 Velocity input [V],CH1 Velocity [cm/s],CH5 Velocity input [V],CH5 Velocity [cm/s],AMB temp N∞1 input [V],AMB temp N∞1 [∞C],AMB temp N∞1 relay,AMB temp N∞2 input [V],AMB temp N∞2 [∞C],AMB temp N∞2 relay,AMB O2 N∞1 input (V),AMB O2 N∞1 temp (∞C),AMB O2 N∞1 [mgO2/L],AMB O2 N∞1 relay,AMB O2 N∞2 input (V),AMB O2 N∞2 temp (∞C),AMB O2 N∞2 [mgO2/L],AMB O2 N∞2 relay,User event
2024-08-15/11:28:36 AM,M3   ,1013,0,29.58,9.45,11.52,30.1088,9.45,11.37,30.4413,9.45,11.49,30.5375,9.45,11.56,NaN,9.46,NaN,NaN,9.46,NaN,NaN,9.46,NaN,NaN,9.46,NaN,NaN,NaN,NaN,NaN,9.45,9.45,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:28:37 AM,M3   ,1013,0,29.5812,9.45,11.52,30.1013,9.45,11.38,30.45,9.45,11.48,30.5237,9.45,11.57,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,NaN,NaN,NaN,9.4512,9.45,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:28:38 AM,M3   ,1013,0,29.59,9.46,11.51,30.1112,9.46,11.37,30.4488,9.46,11.48,30.5475,9.46,11.54,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,NaN,NaN,NaN,9.4588,9.46,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:28:39 AM,M3   ,1013,0,29.5888,9.45,11.51,30.115,9.45,11.37,30.4425,9.45,11.49,30.5312,9.45,11.56,NaN,9.46,NaN,NaN,9.46,NaN,NaN,9.46,NaN,NaN,9.46,NaN,NaN,NaN,NaN,NaN,9.45,9.45,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:28:40 AM,M3   ,1013,0,29.5837,9.45,11.52,30.085,9.45,11.4,30.4575,9.45,11.47,30.54,9.45,11.55,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,NaN,NaN,NaN,9.45,9.45,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:28:41 AM,M3   ,1013,0,29.61,9.45,11.49,30.1175,9.45,11.37,30.4438,9.45,11.49,30.5412,9.45,11.55,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,NaN,NaN,NaN,9.45,9.45,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:28:42 AM,M3   ,1013,0,29.6075,9.45,11.49,30.1013,9.45,11.38,30.4662,9.45,11.46,30.5475,9.45,11.55,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,NaN,NaN,NaN,9.45,9.45,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:28:43 AM,M3   ,1013,0,29.59,9.45,11.51,30.1112,9.45,11.37,30.44,9.45,11.49,30.53,9.45,11.56,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,NaN,NaN,NaN,9.45,9.45,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:28:44 AM,M3   ,1013,0,29.59,9.45,11.51,30.1188,9.45,11.36,30.4413,9.45,11.49,30.53,9.45,11.56,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,NaN,NaN,NaN,9.45,9.45,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:28:45 AM,M3   ,1013,0,29.5912,9.45,11.51,30.11,9.45,11.37,30.4512,9.45,11.48,30.5312,9.45,11.56,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,NaN,NaN,NaN,9.45,9.45,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:28:46 AM,M3   ,1013,0,29.6013,9.45,11.5,30.1075,9.45,11.37,30.46,9.45,11.47,30.5425,9.45,11.55,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,NaN,NaN,NaN,9.4512,9.45,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:28:47 AM,M3   ,1013,0,29.6075,9.46,11.49,30.09,9.46,11.39,30.4588,9.46,11.47,30.555,9.46,11.53,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,NaN,NaN,NaN,9.4588,9.46,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:28:48 AM,M3   ,1013,0,29.5875,9.45,11.51,30.0912,9.45,11.39,30.4512,9.45,11.48,30.5225,9.45,11.57,NaN,9.46,NaN,NaN,9.46,NaN,NaN,9.46,NaN,NaN,9.46,NaN,NaN,NaN,NaN,NaN,9.45,9.45,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:28:49 AM,M3   ,1013,0,29.5712,9.45,11.53,30.105,9.45,11.38,30.4612,9.45,11.47,30.5388,9.45,11.55,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,NaN,NaN,NaN,9.45,9.45,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:28:50 AM,M3   ,1013,0,29.58,9.45,11.52,30.1363,9.45,11.35,30.4675,9.45,11.46,30.5325,9.45,11.56,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,NaN,NaN,NaN,9.45,9.45,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:28:51 AM,M3   ,1013,0,29.5837,9.45,11.52,30.11,9.45,11.37,30.4488,9.45,11.48,30.5475,9.45,11.55,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,NaN,NaN,NaN,9.45,9.45,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:28:52 AM,M3   ,1013,0,29.6075,9.45,11.49,30.1112,9.45,11.37,30.44,9.45,11.49,30.5325,9.45,11.56,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,NaN,NaN,NaN,9.45,9.45,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:28:53 AM,M3   ,1013,0,29.5862,9.45,11.51,30.1188,9.45,11.36,30.4425,9.45,11.49,30.5475,9.45,11.55,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,NaN,NaN,NaN,9.45,9.45,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:28:54 AM,M3   ,1013,0,29.5612,9.45,11.54,30.11,9.45,11.37,30.4575,9.45,11.47,30.5312,9.45,11.56,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,NaN,NaN,NaN,9.45,9.45,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:28:55 AM,M3   ,1013,0,29.57,9.45,11.53,30.1075,9.45,11.38,30.445,9.45,11.48,30.5388,9.45,11.55,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,NaN,NaN,NaN,9.45,9.45,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:28:56 AM,M3   ,1013,0,29.575,9.45,11.53,30.095,9.45,11.39,30.4775,9.45,11.45,30.5312,9.45,11.56,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,NaN,NaN,NaN,9.45,9.45,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:28:57 AM,M3   ,1013,0,29.6062,9.45,11.49,30.1275,9.45,11.36,30.4588,9.45,11.47,30.5362,9.45,11.56,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,NaN,NaN,NaN,9.45,9.45,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:28:58 AM,M3   ,1013,0,29.5787,9.45,11.52,30.1125,9.45,11.37,30.45,9.45,11.48,30.51,9.45,11.58,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,NaN,NaN,NaN,9.45,9.45,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:28:59 AM,M3   ,1013,0,29.5738,9.45,11.53,30.1288,9.45,11.35,30.4525,9.45,11.48,30.5138,9.45,11.58,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,NaN,NaN,NaN,9.45,9.45,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:29:00 AM,M3   ,1013,0,29.6,9.45,11.5,30.1175,9.45,11.37,30.4712,9.45,11.46,30.54,9.45,11.55,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,NaN,NaN,NaN,9.45,9.45,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:29:01 AM,M3   ,1013,0,29.6,9.45,11.5,30.1013,9.45,11.38,30.4812,9.45,11.45,30.5388,9.45,11.55,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,NaN,NaN,NaN,9.45,9.45,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:29:02 AM,M3   ,1013,0,29.5988,9.45,11.5,30.1088,9.45,11.37,30.4862,9.45,11.44,30.5312,9.45,11.56,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,NaN,NaN,NaN,9.45,9.45,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:29:03 AM,M3   ,1013,0,29.5912,9.45,11.51,30.1025,9.45,11.38,30.4575,9.45,11.47,30.5388,9.45,11.55,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,NaN,NaN,NaN,9.45,9.45,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:29:04 AM,M3   ,1013,0,29.5975,9.45,11.5,30.1188,9.45,11.36,30.445,9.45,11.48,30.5288,9.45,11.56,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,NaN,NaN,NaN,9.45,9.45,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:29:05 AM,M3   ,1013,0,29.58,9.45,11.52,30.1088,9.45,11.37,30.4725,9.45,11.46,30.5212,9.45,11.57,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,NaN,NaN,NaN,9.45,9.45,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:29:06 AM,M3   ,1013,0,29.5812,9.45,11.52,30.1038,9.45,11.38,30.4238,9.45,11.51,30.53,9.45,11.56,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,NaN,NaN,NaN,9.45,9.45,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:29:07 AM,M3   ,1013,0,29.585,9.45,11.52,30.1262,9.45,11.36,30.4488,9.45,11.48,30.5288,9.45,11.56,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,NaN,NaN,NaN,9.45,9.45,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:29:08 AM,M3   ,1013,0,29.5538,9.45,11.55,30.1025,9.45,11.38,30.4425,9.45,11.49,30.5212,9.45,11.57,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,NaN,NaN,NaN,9.45,9.45,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:29:09 AM,M3   ,1013,0,29.5787,9.45,11.52,30.1175,9.45,11.37,30.4588,9.45,11.47,30.5325,9.45,11.56,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,NaN,NaN,NaN,9.45,9.45,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:29:10 AM,M3   ,1013,0,29.5763,9.45,11.52,30.1025,9.45,11.38,30.45,9.45,11.48,30.55,9.45,11.54,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,NaN,NaN,NaN,9.45,9.45,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:29:11 AM,M3   ,1013,0,29.6188,9.45,11.48,30.1212,9.45,11.36,30.45,9.45,11.48,30.5488,9.45,11.54,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,NaN,NaN,NaN,9.45,9.45,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:29:12 AM,M3   ,1013,0,29.6075,9.45,11.49,30.13,9.45,11.35,30.45,9.45,11.48,30.54,9.45,11.55,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,NaN,NaN,NaN,9.45,9.45,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:29:13 AM,M3   ,1013,0,29.5925,9.45,11.51,30.1288,9.45,11.35,30.4563,9.45,11.47,30.54,9.45,11.55,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,NaN,NaN,NaN,9.45,9.45,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:29:14 AM,M3   ,1013,0,29.6088,9.45,11.49,30.1163,9.45,11.37,30.4962,9.45,11.43,30.5412,9.45,11.55,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,NaN,NaN,NaN,9.45,9.45,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:29:15 AM,M3   ,1013,0,29.5975,9.45,11.5,30.0937,9.45,11.39,30.4687,9.45,11.46,30.5488,9.45,11.54,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,NaN,NaN,NaN,9.45,9.45,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:29:16 AM,M3   ,1013,0,29.5837,9.45,11.52,30.1188,9.45,11.36,30.4575,9.45,11.47,30.5412,9.45,11.55,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,NaN,NaN,NaN,9.4487,9.45,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:29:17 AM,M3   ,1013,0,29.6112,9.44,11.49,30.11,9.44,11.38,30.4425,9.44,11.49,30.55,9.44,11.55,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,NaN,NaN,NaN,9.44,9.44,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:29:18 AM,M3   ,1013,0,29.6163,9.44,11.49,30.1088,9.44,11.38,30.4625,9.44,11.47,30.5488,9.44,11.55,NaN,9.44,NaN,NaN,9.44,NaN,NaN,9.44,NaN,NaN,9.44,NaN,NaN,NaN,NaN,NaN,9.44,9.44,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:29:19 AM,M3   ,1013,0,29.5888,9.44,11.52,30.1038,9.44,11.38,30.4763,9.44,11.46,30.5412,9.44,11.56,NaN,9.44,NaN,NaN,9.44,NaN,NaN,9.44,NaN,NaN,9.44,NaN,NaN,NaN,NaN,NaN,9.44,9.44,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:29:20 AM,M3   ,1013,0,29.5825,9.44,11.52,30.1275,9.44,11.36,30.4512,9.44,11.48,30.5463,9.44,11.55,NaN,9.44,NaN,NaN,9.44,NaN,NaN,9.44,NaN,NaN,9.44,NaN,NaN,NaN,NaN,NaN,9.44,9.44,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:29:21 AM,M3   ,1013,0,29.6,9.44,11.5,30.1125,9.44,11.37,30.4588,9.44,11.47,30.5212,9.44,11.58,NaN,9.44,NaN,NaN,9.44,NaN,NaN,9.44,NaN,NaN,9.44,NaN,NaN,NaN,NaN,NaN,9.4413,9.44,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:29:22 AM,M3   ,1013,0,29.6,9.45,11.5,30.1275,9.45,11.36,30.4512,9.45,11.48,30.5338,9.45,11.56,NaN,9.44,NaN,NaN,9.44,NaN,NaN,9.44,NaN,NaN,9.44,NaN,NaN,NaN,NaN,NaN,9.45,9.45,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:29:23 AM,M3   ,1013,0,29.5988,9.45,11.5,30.1088,9.45,11.37,30.4575,9.45,11.47,30.5575,9.45,11.54,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,NaN,NaN,NaN,9.45,9.45,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:29:24 AM,M3   ,1013,0,29.5912,9.45,11.51,30.1025,9.45,11.38,30.4425,9.45,11.49,30.5388,9.45,11.55,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,NaN,NaN,NaN,9.45,9.45,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:29:25 AM,M3   ,1013,0,29.6025,9.45,11.5,30.1188,9.45,11.36,30.4588,9.45,11.47,30.5312,9.45,11.56,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,NaN,NaN,NaN,9.45,9.45,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:29:26 AM,M3   ,1013,0,29.615,9.45,11.48,30.1125,9.45,11.37,30.4488,9.45,11.48,30.5412,9.45,11.55,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,NaN,NaN,NaN,9.45,9.45,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:29:27 AM,M3   ,1013,0,29.58,9.45,11.52,30.1288,9.45,11.35,30.44,9.45,11.49,30.5488,9.45,11.54,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,NaN,NaN,NaN,9.45,9.45,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:29:28 AM,M3   ,1013,0,29.5837,9.45,11.52,30.1188,9.45,11.36,30.44,9.45,11.49,30.5412,9.45,11.55,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,NaN,NaN,NaN,9.45,9.45,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:29:29 AM,M3   ,1013,0,29.6075,9.45,11.49,30.1088,9.45,11.37,30.4425,9.45,11.49,30.5475,9.45,11.55,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,NaN,NaN,NaN,9.45,9.45,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:29:30 AM,M3   ,1013,0,29.5925,9.45,11.51,30.1038,9.45,11.38,30.4612,9.45,11.47,30.53,9.45,11.56,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,NaN,NaN,NaN,9.45,9.45,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:29:31 AM,M3   ,1013,0,29.6075,9.45,11.49,30.1262,9.45,11.36,30.4687,9.45,11.46,30.53,9.45,11.56,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,NaN,NaN,NaN,9.45,9.45,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:29:32 AM,M3   ,1013,0,29.595,9.45,11.51,30.1025,9.45,11.38,30.4588,9.45,11.47,30.53,9.45,11.56,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,NaN,NaN,NaN,9.45,9.45,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:29:33 AM,M3   ,1013,0,29.6262,9.45,11.47,30.1175,9.45,11.37,30.4525,9.45,11.48,30.5288,9.45,11.56,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,NaN,NaN,NaN,9.45,9.45,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:29:34 AM,M3   ,1013,0,29.595,9.45,11.51,30.1013,9.45,11.38,30.4712,9.45,11.46,30.5225,9.45,11.57,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,NaN,NaN,NaN,9.45,9.45,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:29:35 AM,M3   ,1013,0,29.565,9.45,11.54,30.1137,9.45,11.37,30.475,9.45,11.45,30.5425,9.45,11.55,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,NaN,NaN,NaN,9.45,9.45,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:29:36 AM,M3   ,1013,0,29.6013,9.45,11.5,30.1363,9.45,11.35,30.4413,9.45,11.49,30.5575,9.45,11.54,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,NaN,NaN,NaN,9.45,9.45,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:29:37 AM,M3   ,1013,0,29.6075,9.45,11.49,30.1137,9.45,11.37,30.4512,9.45,11.48,30.5388,9.45,11.55,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,NaN,NaN,NaN,9.45,9.45,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:29:38 AM,M3   ,1013,0,29.59,9.45,11.51,30.1375,9.45,11.34,30.4588,9.45,11.47,30.5325,9.45,11.56,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,NaN,NaN,NaN,9.45,9.45,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:29:39 AM,M3   ,1013,0,29.59,9.45,11.51,30.1175,9.45,11.37,30.455,9.45,11.47,30.5512,9.45,11.54,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,NaN,NaN,NaN,9.45,9.45,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:29:40 AM,M3   ,1013,0,29.59,9.45,11.51,30.105,9.45,11.38,30.4862,9.45,11.44,30.5587,9.45,11.53,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,NaN,NaN,NaN,9.45,9.45,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:29:41 AM,M3   ,1013,0,29.5912,9.45,11.51,30.135,9.45,11.35,30.46,9.45,11.47,30.5463,9.45,11.55,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,NaN,NaN,NaN,9.45,9.45,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:29:42 AM,M3   ,1013,0,29.5988,9.45,11.5,30.1063,9.45,11.38,30.4575,9.45,11.47,30.5263,9.45,11.57,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,NaN,NaN,NaN,9.45,9.45,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:29:43 AM,M3   ,1013,0,29.5888,9.45,11.51,30.1475,9.45,11.33,30.44,9.45,11.49,30.5688,9.45,11.52,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,9.45,NaN,NaN,NaN,NaN,NaN,9.45,9.45,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
